0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.038999453,0.03940691,0.039792106,0.040158294,0.040517487,0.040888164,0.04129397,0.041759342,0.042304605,0.042947747,0.043693185,0.044530153,0.04545217,0.04645513,0.047543146,0.048741635,0.050113752,0.051784866,0.053972796,0.05701651,0.06121885,0.065960005,0.067049466,0.059614062,0.050103985,0.044646904,0.042422865,0.041810684,0.04194417,0.04241796,0.04303816,0.043698475,0.0443445,0.044954628,0.045521796,0.046049632,0.04654763,0.047028854,0.047508907,0.047998678,0.048503812,0.049025517,0.049560044,0.050101444,0.05064317,0.05118002,0.051708248,0.052226864,0.052736353,0.053241506,0.053750925,0.054275773,0.05481325,0.055364557,0.055927455,0.056497756,0.05707123,0.057645626,0.05821974,0.058790825,0.05935687,0.059915427,0.06046164,0.06099447,0.061609637,0.062253196,0.06291081,0.06356438,0.06419236,0.064774275,0.06528638,0.06594957,0.06676235,0.06749716,0.06810379,0.068549976,0.06940596,0.070099115,0.070544854,0.07127713,0.07177987,0.07205248,0.07283245,0.0741632,0.07538818,0.07641904,0.07768607,0.07887728,0.079956375,0.08104795,0.08288908,0.084615104,0.0859658,0.08707411,0.08822126,0.08901709,0.089803055,0.09045681,0.0919238,0.093182966,0.09424798,0.09532449,0.09645049,0.09735958,0.09825176,0.09898153,0.100097544,0.10109238,0.102038816,0.103025794,0.104104474,0.10516618,0.106236994,0.10733697,0.10850238,0.10978106,0.111103676,0.11250107,0.114020616,0.11567463,0.11743065,0.11930374,0.12123291,0.123270534,0.12543558,0.12757997,0.1297028,0.13183844,0.13396835,0.13612948,0.1383417,0.140645,0.14305383,0.14545675,0.14792226,0.15043104,0.1529102,0.15529655,0.15766144,0.16003296,0.1623362,0.16471657,0.16709055,0.16935614,0.1717591,0.17432147,0.17699379,0.17982206,0.18280566,0.18590653,0.18908632,0.19230169,0.19552271,0.1989258,0.20244905,0.2061261,0.21010268,0.21443018,0.21899882,0.22376879,0.22886826,0.23411742,0.2393615,0.24506268,0.25113192,0.25724646,0.2635182,0.27023607,0.27719924,0.28453007,0.29247937,0.3010994,0.3102566,0.32002762,0.33054334,0.34128374,0.3521003,0.36285645,0.37353027,0.38422227,0.3951574,0.4065913,0.41896492,0.43273932,0.4477656,0.46460626,0.4833872,0.5039068,0.52600574,0.549339,0.573427,0.5977193,0.6223248,0.6472151,0.672502,0.6982675,0.72426385,0.7518889,0.77798736,0.7987058
0.044046946,0.04472498,0.045450017,0.046220407,0.047041543,0.047903564,0.048791975,0.049695604,0.050617576,0.051592678,0.052661456,0.053860847,0.055241942,0.05685763,0.05874353,0.06093749,0.0634795,0.0664389,0.06995152,0.07431331,0.07984632,0.08580865,0.087023064,0.077509254,0.06570177,0.059459887,0.057646792,0.058038935,0.05937069,0.061019845,0.06272216,0.0643921,0.06604675,0.06774536,0.06953733,0.07145258,0.07349923,0.07566986,0.077956915,0.08034572,0.08282413,0.08539106,0.088050686,0.09081462,0.093706,0.096766174,0.10004957,0.103611335,0.10746265,0.111588664,0.11601774,0.12098644,0.12624712,0.13191155,0.13809985,0.14488809,0.15229166,0.16030619,0.1689764,0.1784457,0.18891793,0.2005955,0.21363288,0.22809285,0.24299648,0.2591221,0.2767201,0.2960152,0.31712133,0.33992922,0.3640918,0.38916862,0.4154835,0.44273221,0.47040862,0.4977372,0.52706105,0.55437356,0.57743144,0.59875274,0.6137309,0.6216352,0.6309392,0.642246,0.6473776,0.64416647,0.6301106,0.60064965,0.55660945,0.50130814,0.4288964,0.36064467,0.30636176,0.26418948,0.23024702,0.20257543,0.17753388,0.15403514,0.13412355,0.11714253,0.10271149,0.090433076,0.08085757,0.07238605,0.06533048,0.05870212,0.055231318,0.052060746,0.049100585,0.046560228,0.044742733,0.042874813,0.041156653,0.03968189,0.038553424,0.037806466,0.037093125,0.0364688,0.036077358,0.03565283,0.035223927,0.03492152,0.034646463,0.03455436,0.03466501,0.034791548,0.034924228,0.035141654,0.035325058,0.035408303,0.035459273,0.035427593,0.03542653,0.035614774,0.035816763,0.036020543,0.036246188,0.03650782,0.036754783,0.036944456,0.037067693,0.037135225,0.03720912,0.03737854,0.037577525,0.03780747,0.038103007,0.038443647,0.03880127,0.03908559,0.039341114,0.039509512,0.039607134,0.039829835,0.04008344,0.040368177,0.040715612,0.04111904,0.04153793,0.041954,0.042282034,0.04262884,0.042802524,0.043001305,0.043310355,0.043680806,0.04411823,0.044644054,0.04519027,0.045736395,0.04616216,0.046638556,0.047164124,0.047626868,0.048066612,0.048594683,0.04921308,0.04997618,0.05082102,0.0517334,0.052704938,0.053766645,0.054741684,0.055926472,0.057475735,0.059114933,0.06095934,0.06327687,0.06614887,0.06967722,0.073983885,0.07921553,0.08559468,0.09326476,0.102455564,0.11323439,0.1255164,0.13966264,0.15504375,0.16989177
