epoch,train_loss,test_loss
122,0.0037104067310471745,0.003983743791468442
123,0.0035379270392963116,0.003790590516291559
124,0.0037746497114901157,0.004082022188231349
125,0.004067619227092056,0.0043046634644269945
126,0.004592835423810517,0.005004150536842644
127,0.003677458459210089,0.004243021341972053
128,0.0037425011012922316,0.003777168714441359
129,0.0034396997214678456,0.0037631502840667964
130,0.003767427087158841,0.003931789356283843
131,0.0036819963496835793,0.00396780667360872
132,0.0038417253780233507,0.00418942142277956
133,0.003955483981682097,0.0041222295491024855
134,0.00436636258930187,0.004460043553262949
135,0.004112384186181075,0.0042869035853073
136,0.0029891815735027193,0.0032159390859305857
137,0.003529115521129878,0.0037450645584613087
138,0.0032268034828388517,0.0035329305566847323
139,0.003784014457179343,0.004133955459110439
140,0.003956556033945697,0.004173952783457935
141,0.0037189655183978818,0.003965968126431107
142,0.0035033837015576224,0.0037243610713630915
143,0.004535267699290724,0.004970252746716142
144,0.0048994628164698096,0.005177427851594985
145,0.003071877864353797,0.003343538474291563
146,0.0028797083945177934,0.0031470352085307242
147,0.004106734413653612,0.004288574517704547
148,0.0033676233115222526,0.0036169438855722545
149,0.003411579622051624,0.0036857236409559846
150,0.00345421158023836,0.0036957030417397617
151,0.005430845332825009,0.0056401996174827215
152,0.0035572856856400476,0.0037909356877207758
153,0.0033429823377553155,0.003596268966794014
154,0.00332789091831621,0.0035923460964113474
155,0.004044181259129854,0.004136769799515605
156,0.0038051227244603283,0.004087744001299143
157,0.0045083048835615905,0.004748076992109418
158,0.0030388056413571843,0.003275574021972716
159,0.0033647202260052677,0.003639552160166204
160,0.0035485678763293167,0.0036758254980668427
161,0.003197201886488234,0.003381508472375572
162,0.0038622955339686835,0.004168285964988172
163,0.0035057025523308446,0.0038098921766504647
164,0.0029057576139594485,0.0031817455077543856
165,0.0028796213415369174,0.003153792815282941
166,0.002903798538575168,0.0031608666758984327
167,0.0031065122238086427,0.0033883365569636224
168,0.003504915951805956,0.0038090277230367064
169,0.003131116063827101,0.003342203190550208
170,0.0032876618809121495,0.0035387651761993764
171,0.00344337545307901,0.0037119314074516296
172,0.003250916980152183,0.0034979185555130245
173,0.0034038226791274022,0.003685102867893875
174,0.003710714801598121,0.003952280920930207
175,0.004149003351545509,0.004480925854295492
176,0.003076280009768465,0.0033260661410167815
177,0.00317392115453806,0.0034898513462394477
178,0.004876837446628248,0.004869586834684014
179,0.0030823111835428896,0.0032855117693543433
180,0.0035322071190046914,0.0038379865931347013
181,0.003942158163579948,0.004114494938403368
182,0.0034163523561266417,0.003704342315904796
183,0.004512828939101275,0.00484807959292084
184,0.0035575585521976736,0.0038388000102713704
185,0.003532068309483721,0.0037620476679876445
186,0.00405189428368912,0.004334816057235002
187,0.003407555537791375,0.003647209843620658
188,0.003361448729136849,0.003616375080309808
189,0.004063692242454957,0.004324510623700917
190,0.004629082123146337,0.004842871287837625
191,0.0037689670892980167,0.004002256761305034
192,0.004173848057604011,0.004385285219177604
193,0.0029359328341396415,0.0032377046998590233
194,0.003216450146454222,0.0035005775513127445
195,0.0033254076891085682,0.0035341049544513224
196,0.00417806531631333,0.004345565591938794
197,0.0030404659892048908,0.003231670684181154
198,0.0035900640287710463,0.0039109847042709586
199,0.003125650531557553,0.003454788029193878
200,0.003428396360729547,0.003685350832529366
201,0.0036957415313843417,0.0038194523192942144
202,0.003158760633703102,0.003418192616663873
203,0.003001175674281138,0.003273183642886579
204,0.002946827175807865,0.0032122656935825943
205,0.0035477031707106268,0.0037365470547229052
206,0.0043907716295079275,0.00456915395334363
207,0.0032818016568746636,0.003601206373423338
208,0.003075722502270604,0.0033416790422052143
209,0.0029687841861125303,0.00321659822948277
210,0.0031139562235159035,0.0033032815670594575
211,0.0035816268837901163,0.0038928653346374633
212,0.0036102188302560108,0.003905906155705452
213,0.003159828297793865,0.003388141258619726
214,0.003717069764731123,0.003903606184758246
215,0.004203651012743221,0.004430053848773241
216,0.0036150791134466143,0.0037975530372932552
217,0.0030048926648519494,0.0033047040924429893
218,0.003214575528331539,0.0034571575466543435
219,0.0031985955490895055,0.003517185105010867
220,0.0029003145351238985,0.003166481573134661
221,0.0034255278858301395,0.003678010683506727
222,0.003780796000843539,0.004129145317710936
223,0.004078766892609351,0.00424118775408715
224,0.0038921313702731447,0.004222015896812081
225,0.0033104643280453543,0.0035668493947014213
226,0.0032237851526588203,0.00341952801682055
227,0.0033904930727337215,0.0036888491129502656
228,0.004272288040203207,0.00453975151758641
229,0.003470424564062234,0.003762368322350085
230,0.0028895279050202053,0.0031178502831608057
231,0.0036221526070114446,0.0037874534027650952
232,0.0033445184680578463,0.0035437058890238405
233,0.0033297154888072434,0.003638781444169581
234,0.003115336377831066,0.003338440670631826
235,0.0035319082658080495,0.003829293115995824
236,0.0038143170915324897,0.003997062030248344
237,0.0034390803316936775,0.003717001504264772
238,0.003100876819671077,0.003368216915987432
239,0.004808915539315957,0.005054119857959449
240,0.0034462526604971465,0.0036859077867120505
241,0.003554845243856749,0.0038452094420790674
242,0.004101289507439908,0.0043734384002164
243,0.0034194103428436553,0.003734039212577045
244,0.003421770697733497,0.0036704160273075105
245,0.0039096871007452995,0.004159210622310639
246,0.003194213040885242,0.0033977720653638245
247,0.0033963303752791354,0.00356612887699157
248,0.0032600369852255374,0.0035346954362466933
249,0.0038958290509660456,0.004119610064662993
250,0.003017793099998551,0.003287305566482246
251,0.0033086174414219227,0.0035470074974000452
252,0.0035898992730140247,0.0038336451398208737
253,0.0037600465474978964,0.004064251738600433
254,0.0034421071328003617,0.0036737426882609723
255,0.0030518018510466553,0.0033413544530048966
256,0.003958248700398732,0.004156358074396849
257,0.003120284739142174,0.003441534680314362
258,0.003100276124828002,0.0033208918292075397
259,0.002979600551428602,0.003266937308944762
260,0.002956389113986755,0.0031679092440754174
261,0.003202233256717377,0.00346757632214576
262,0.003958256382440381,0.004248206946067512
263,0.003434727158780922,0.0037052816478535533
264,0.00308683315593311,0.0033454206073656677
265,0.00295405732741689,0.003187322826124728
266,0.0031454399817020576,0.00344365406781435
267,0.0031171260867267846,0.003329495992511511
268,0.003186149223406306,0.0035274203633889555
269,0.003114472361117163,0.003340570372529328
270,0.0031401276821270583,0.003354052943177521
271,0.0033000436830608283,0.0035799908684566615
272,0.003127218930132906,0.0034728487953543663
273,0.0036912520736223087,0.004016688070259988
274,0.0033616914893226588,0.003693677415139973
275,0.004799260727732497,0.005013773264363408
276,0.003814285604611916,0.004110359051264822
277,0.0035949129392119014,0.003815730754286051
278,0.0032795682398821502,0.003585060406476259
279,0.0032482372240766008,0.0035552161512896418
280,0.0041133153937099615,0.004406751040369273
281,0.004295629676540985,0.004561535106040538
282,0.003459228636861286,0.00369081802200526
283,0.0036813851336345953,0.00394168917555362
284,0.0036937926471342936,0.00398853151127696
285,0.002893368378007675,0.0031610853504389523
286,0.004055234841892824,0.004265003651380539
287,0.0031302789143998833,0.0034109028289094566
288,0.0034308294217814416,0.003728977986611426
289,0.003050070573740146,0.0032758314395323397
290,0.0030184476458303194,0.0032880341401323675
291,0.003449847091756323,0.0036896865349262953
292,0.0031212533892625394,0.003395767020992935
293,0.0037405185428831507,0.003991508926264942
294,0.004114589448470403,0.004381641955114901
295,0.0031612709767239937,0.0034499885980039833
296,0.0035387292915188212,0.0037286766339093445
297,0.0031102670835988487,0.0033987970557063816
298,0.0032229929861119565,0.0035366017604246736
299,0.0033257311429171,0.003545410092920065
300,0.0035898887387969913,0.003806612337939441
301,0.0032614648968720917,0.003565645567141473
302,0.002984610579305274,0.0032372367568314075
303,0.00361622583175845,0.0038085719337686897
304,0.003574818980825298,0.0038592743687331675
305,0.003038855557165602,0.00331362031865865
306,0.003189094616648029,0.0034588673152029514
307,0.0029097991735290954,0.0031635930063202977
308,0.0042612251853022505,0.004367216560058296
309,0.0036757120177807177,0.004008693131618201
310,0.003987528494668796,0.004252924956381321
311,0.0038585293161518433,0.004074792959727347
312,0.0034415649065254804,0.003758333181031048
313,0.003762483296861105,0.0041031274944543835
314,0.003237186705090982,0.0034176844637840986
315,0.0030660492724136393,0.003311967314220965
316,0.0028209238272050726,0.003110067220404744
317,0.003896321468603085,0.004027253948152065
318,0.0035922512891428436,0.003828733810223639
319,0.0033454400843338054,0.0035032209940254687
320,0.0032385077334337814,0.0035306769190356136
321,0.002941283635171952,0.0032289366703480483
322,0.0033030166153741234,0.0034657987765967847
323,0.003053536322241759,0.0033132273005321623
324,0.0033701758845435348,0.0036023488733917474
325,0.0030621938626555836,0.0033144765766337514
326,0.003498492596383371,0.0037065702490508556
327,0.0044817708268323365,0.00454424622002989
328,0.004134042254265617,0.004194425325840712
329,0.003493025992065668,0.003703447384759784
330,0.0033155522754361086,0.003578809229657054
331,0.002827127438093371,0.003052389062941074
332,0.003025724400547059,0.003284875140525401
333,0.004781116745160783,0.004996658675372601
334,0.002941262987716233,0.0031833595363423227
335,0.003633938099750701,0.0038815608248114588
336,0.003544417549582089,0.0037271372508257627
337,0.0032262813875122984,0.0034921006532385944
338,0.0034266776884632074,0.003662821906618774
339,0.003445684989256894,0.003665247722528875
340,0.003449282534968327,0.003728747135028243
341,0.003939054377705736,0.004146000440232456
342,0.003149274691446301,0.003360456181690097
343,0.003319060676457251,0.0035897708730772138
344,0.003113957791698768,0.0033769947476685047
345,0.0030838202301631955,0.003383426438085735
346,0.0034753951367319505,0.0036489344667643307
347,0.003383738621521522,0.003612346015870571
348,0.003380286563461756,0.003618855797685683
349,0.0034591229221619226,0.0036496481159701945
350,0.0035094434162601827,0.003757207375019789
351,0.0042497955779681965,0.004545718501321972
352,0.0032363827888141662,0.0035508003318682315
353,0.0029136955546324745,0.0031587518518790604
354,0.003602645720136078,0.003854895383119583
355,0.00311024270075209,0.0033087564865127207
356,0.0038279514732387134,0.004080164385959506
357,0.0029916267766726804,0.0032751665683463218
358,0.0031757151954533423,0.003413032623939216
359,0.003033221177482868,0.003234365861862898
360,0.0032274739419603173,0.003560972795821726
361,0.0032172051258385183,0.0034937111428007483
362,0.0031766972805866425,0.0034126091049984097
363,0.002862942228367662,0.0031519480515271427
364,0.0034913893967099927,0.0037462892942130566
365,0.0035416440435630434,0.0037913096603006124
366,0.0035320394261575795,0.00381452536676079
367,0.0030421352589174227,0.0032243674155324697
368,0.0036372741383007344,0.003885618830099702
369,0.0032142959863824005,0.0034921220038086178
370,0.003217008482555256,0.0034542806213721635
371,0.004066247372504543,0.004279402364045381
372,0.002976749766179744,0.003270113142207265
373,0.00366369602681302,0.003858151752501726
374,0.0033690589658149023,0.003654107521288097
375,0.003806503558093134,0.004133257875218987
376,0.003145402282312074,0.003376836609095335
377,0.003266270284760086,0.003566412371583283
378,0.0034704349428305733,0.003596571134403348
379,0.0032346271868685587,0.0035096460953354834
380,0.003083172593923176,0.0032847928581759334
381,0.0036587385159424124,0.003877653321251273
382,0.003203203824951368,0.003490849328227341
383,0.003724860757424989,0.004114908585324884
384,0.0033835924107252675,0.003697233530692756
385,0.003637725950273521,0.0038333690725266935
386,0.0033935694927897525,0.003652799781411886
387,0.003935521290473202,0.0041367494966834785
388,0.003460358050549129,0.003784117475152016
389,0.0030237139332765606,0.003300185035914183
390,0.0030042954117936245,0.0032522261841222643
391,0.0028478576431927435,0.0031196170020848513
392,0.003403142969781423,0.0037824063561856746
393,0.003230170050964636,0.0034951233305037023
394,0.003444912880385185,0.0037140998058021067
395,0.003854391534867532,0.004062528209760785
396,0.0033728391863405704,0.003623983124271035
397,0.0034660584348089555,0.003750766860321164
398,0.0029904700911549086,0.003222556016407907
399,0.0036495586281971018,0.003915098705329001
400,0.0038372082553584787,0.004073984432034194
401,0.003565725004848312,0.0037425202084705234
402,0.0031775152796934196,0.0034544272581115364
403,0.003541158215033219,0.0038106962572783233
404,0.003053090410471401,0.003213178203441203
405,0.004899427509072292,0.0051003902219235895
406,0.0028719485689447646,0.0031801339704543353
407,0.003484642259119188,0.0037666739895939826
408,0.003634971210404354,0.003789647715166211
409,0.0031798830584568137,0.003486234764568508
410,0.0033611377043759124,0.003581601590849459
411,0.0033900136730688458,0.003549405373632908
412,0.0038222916547537727,0.004047477780841291
413,0.003378758838345461,0.0036366832442581653
414,0.0032455008120878654,0.003467516601085663
415,0.0030477763441226938,0.003308154223486781
416,0.003711979266475229,0.0040179308038204905
417,0.0033769303932785987,0.00365014907438308
418,0.003032748262836214,0.0032559951301664113
419,0.003213190839297193,0.0034271171782165764
420,0.0034439494080074568,0.0037526601227000356
421,0.0028208134079571157,0.003087938227690756
422,0.003012914789895363,0.0032305394066497683
423,0.002791127127677421,0.0031004708260297777
424,0.0032923955059445957,0.003563848277553916
425,0.0033449847757925882,0.0036870409501716496
426,0.0036010964075103404,0.003781663393601775
427,0.003178010252304375,0.0034858543425798417
428,0.0037758412784622873,0.004048387287184596
429,0.0037864921614527702,0.0040158968651667236
430,0.0030581705395461003,0.0033424400724470617
431,0.003046572838416871,0.0033286566380411387
432,0.0033021135762443437,0.0035865788580849768
433,0.0032791831284104023,0.003490367834456265
434,0.004108031543300432,0.0044108061119914055
435,0.0031955595511723965,0.0034036041470244527
436,0.0029614222167498047,0.003256251197308302
437,0.0032372501391150495,0.0035137139726430177
438,0.0029710744288476074,0.0032369842287153006
439,0.0035312422003377884,0.0038750265492126347
440,0.0032375180573367022,0.0035229701548814773
441,0.003696427875034073,0.003995764348655939
442,0.0030173545648508214,0.0032817771192640067
443,0.0030837962657267993,0.0034487486351281404
444,0.0030746219994719414,0.0033540296833962204
445,0.003317118584014037,0.0035799029050394894
446,0.0038020539097487925,0.0040026486851274965
447,0.003289395448861315,0.003560339007526636
448,0.0031094193088767284,0.003389652958139777
449,0.0029492803602753316,0.0032478081528097393
450,0.0030065020861323264,0.0033444246975705026
451,0.00389201446874615,0.0040895282989367844
452,0.0035562135443529663,0.003849697415716946
453,0.00300442524089971,0.003278731391765177
454,0.0031534316127791126,0.0034283279441297055
455,0.002788416248307947,0.0030973399989306927
456,0.003179202164413736,0.003470419207587838
457,0.0030093249015729216,0.003302046866156161
458,0.0031016522908911986,0.0033430472016334535
459,0.0030829486382358212,0.003370797447860241
460,0.0029665557362878806,0.0032285059336572886
461,0.003132183715591536,0.003392123244702816
462,0.0039001036271014635,0.004158231033943594
463,0.0033924077801844653,0.0036658378783613445
464,0.0029972445562153178,0.003219362162053585
465,0.003526187518282848,0.003762485575862229
466,0.003398822704056168,0.0037065175361931323
467,0.0034308392034076594,0.003631504694931209
468,0.0031121050500694442,0.0034426958998665215
469,0.0029793731758699696,0.003257959778420627
470,0.0031749437837039723,0.003457328723743558
471,0.0042790340324726835,0.004553890973329544
472,0.00290396929554203,0.0032302754698321223
473,0.003089302104404744,0.0033993629505857824
474,0.0033410801319405437,0.003547669341787696
475,0.00337378135197522,0.0035638725385069847
476,0.0032439604305717,0.0034463119227439165
477,0.00315010915236438,0.003428479959256947
478,0.0037106315304032142,0.004058489087037742
479,0.003806531025261125,0.00406357126776129
480,0.003062388629597776,0.0033263347344473005
481,0.0030976228374878273,0.0033374634105712174
482,0.0030804790296208332,0.0033345507457852364
483,0.0033072458895142464,0.0036115894094109536
484,0.0035833680276375485,0.0038953084032982586
485,0.003169850743485286,0.0033879031427204607
486,0.0027688435997868725,0.0030655562644824387
487,0.0034465023617753212,0.0037300501484423877
488,0.0031165656346060773,0.0034432244719937444
489,0.002915552954244263,0.00316446868237108
490,0.0028203069482354774,0.0031022171024233103
491,0.003168942643712987,0.0034361819736659525
492,0.0033172875998870414,0.0035451378440484404
493,0.003406682685839341,0.0036944749066606165
494,0.00304736725794261,0.003247409756295383
495,0.0029092043107512462,0.0032277562655508517
496,0.0030943902497015457,0.003353197849355638
497,0.00278986792134888,0.003074464667588472
498,0.003810093568309265,0.004077013512142002
499,0.00404095825027017,0.004303003172390163
500,0.0030778044468367143,0.0034202670911327006
501,0.0032875748542959197,0.0035903749987483023
502,0.0031235752818996416,0.00341638105455786
503,0.0028947594027747127,0.0031704003689810635
504,0.002837812015101971,0.0031318936962634325
505,0.003053746490246233,0.0032749249134212733
506,0.002939813518348862,0.003240595385432243
507,0.00303106382215286,0.0033045011572539807
508,0.0034701100482112343,0.0036458003101870417
509,0.003173692206687787,0.003436560370028019
510,0.0033070877262884203,0.003579264786094427
511,0.0030352111385368247,0.003271437855437398
512,0.002814172808190479,0.0030636723153293134
513,0.003112272311495069,0.003384806634858251
514,0.002835053515702705,0.003130149398930371
515,0.002860200826955192,0.003085506008937955
516,0.0029567669077283317,0.0032268074341118337
517,0.002844489480861846,0.0031007490819320084
518,0.0032024193787947297,0.0034836732083931565
519,0.003164922062526731,0.0034252707846462727
520,0.003066521028385443,0.003372730012051761
521,0.0033679845177924587,0.0036279289284721016
522,0.0030365675454959275,0.0032640709541738033
523,0.0031574321883347106,0.0033894307445734738
524,0.002918793532230398,0.003151740273460746
525,0.003245222298702335,0.003486599260941148
526,0.003003804276094717,0.0032925082836300136
527,0.003068809987812796,0.003331357636488974
528,0.003346961964031353,0.003702487121336162
529,0.0028853228329406943,0.003113702847622335
530,0.0029882052735261183,0.003245295910164714
531,0.0029416007051408727,0.0032260353676974774
